date,fuel_type,price,data_file
2012-11-02,SUPER,1.853,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_02_11_2012.pdf
2012-11-09,SUPER,1.856,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_09_11_2012.pdf
2012-11-16,SUPER,1.861,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_16_11_2012.pdf
2012-11-23,SUPER,1.859,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_23_11_2012.pdf
2012-11-30,SUPER,1.847,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_30_11_2012.pdf
2012-12-07,SUPER,1.861,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_12_2012.pdf
2012-12-14,SUPER,1.861,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_12_2012.pdf
2012-12-21,SUPER,1.86,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_12_2012.pdf
2012-12-28,SUPER,1.838,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_12_2012.pdf
2012-05-04,UNLEADED_100,1.958,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_04_05_2012.pdf
2012-06-08,UNLEADED_100,1.94,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_08_06_2012.pdf
2012-06-15,UNLEADED_100,1.946,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_15_06_2012.pdf
2012-06-22,UNLEADED_100,1.945,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_22_06_2012.pdf
2012-06-29,UNLEADED_100,1.921,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_29_06_2012.pdf
2012-07-06,UNLEADED_100,1.92,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_06_07_2012.pdf
2012-07-13,UNLEADED_100,1.932,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_13_07_2012.pdf
2012-07-20,UNLEADED_100,1.925,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_20_07_2012.pdf
2012-07-27,UNLEADED_100,1.927,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_27_07_2012.pdf
2012-08-03,UNLEADED_100,1.926,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_03_08_2012.pdf
2012-08-10,UNLEADED_100,1.927,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_10_08_2012.pdf
2012-08-17,UNLEADED_100,1.935,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_17_08_2012.pdf
2012-08-24,UNLEADED_100,1.958,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_24_08_2012.pdf
2012-08-31,UNLEADED_100,1.964,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_31_08_2012.pdf
2012-09-07,UNLEADED_100,1.951,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_09_2012.pdf
2012-09-14,UNLEADED_100,1.95,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_09_2012.pdf
2012-09-21,UNLEADED_100,1.959,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_09_2012.pdf
2012-09-28,UNLEADED_100,1.962,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_09_2012.pdf
2012-10-05,UNLEADED_100,1.958,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_05_10_2012.pdf
2012-10-12,UNLEADED_100,1.966,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_12_10_2012.pdf
2012-10-19,UNLEADED_100,1.958,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_19_10_2012.pdf
2012-10-26,UNLEADED_100,1.957,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_26_10_2012.pdf
2012-11-02,UNLEADED_100,1.957,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_02_11_2012.pdf
2012-11-09,UNLEADED_100,1.952,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_09_11_2012.pdf
2012-11-16,UNLEADED_100,1.952,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_16_11_2012.pdf
2012-11-23,UNLEADED_100,1.956,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_23_11_2012.pdf
